,Product Name,Product URL,Tags
276,"Women Kurta, Pant And Dupatta Set Viscose Rayon",https://www.flipkart.com/anushansa-women-kurta-pant-dupatta-set/p/itm73398ca7f873c?pid=ETHGFDJAFNBH8XYG&lid=LSTETHGFDJAFNBH8XYGZ4EAKI&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_4_145&otracker=browse&fm=organic&iid=66e97c48-a827-477a-af05-b3d2c1e2e4f7.ETHGFDJAFNBH8XYG.SEARCH&ppt=None&ppn=None&ssid=jr83me141c0000001684822805246,"woman,kurta,pant,dupatta,set,viscose,rayon"
277,Women Kurta and Trousers Set Cotton Blend,https://www.flipkart.com/dharma-fashion-women-kurta-trousers-set/p/itm6cc26ad4ecf08?pid=ETHGCE94QZVD9WQK&lid=LSTETHGCE94QZVD9WQKBGKRWR&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_4_149&otracker=browse&fm=organic&iid=66e97c48-a827-477a-af05-b3d2c1e2e4f7.ETHGCE94QZVD9WQK.SEARCH&ppt=None&ppn=None&ssid=jr83me141c0000001684822805246,"woman,kurta,trouser,set,cotton,blend"
278,Women Kurta and Pant Set Khadi Cotton,https://www.flipkart.com/trahimam-women-kurta-pant-set/p/itmb2dbf4c9746bb?pid=ETHGG9ZWPVDN9PRS&lid=LSTETHGG9ZWPVDN9PRS0TNXMN&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_4_153&otracker=browse&fm=organic&iid=66e97c48-a827-477a-af05-b3d2c1e2e4f7.ETHGG9ZWPVDN9PRS.SEARCH&ppt=None&ppn=None&ssid=jr83me141c0000001684822805246,"woman,kurta,pant,set,khadi,cotton"
279,"Printed Kurta, Trouser/Pant & Dupatta Set",https://www.flipkart.com/rani-prints-jaipur-printed-kurta-trouser-pant-dupatta-set/p/itmbe21b7059df90?pid=SWDGK6P57DEPNYMR&lid=LSTSWDGK6P57DEPNYMRZ2PJKE&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_4_157&otracker=browse&fm=organic&iid=en_vycC%2FWCbJfG9T0xjezr9K49VCj2L5Rwch8vYijpLclEcp9H1kf2X51y%2FyXmi5l4tALbIy%2FcWAm5wgWHUPaGUFg%3D%3D&ppt=None&ppn=None&ssid=jr83me141c0000001684822805246,"printed,kurta,trouserpant,dupatta,set"
280,Women Kurta and Dupatta Set Viscose Rayon,https://www.flipkart.com/pari-a1-women-kurta-dupatta-set/p/itmce3553b35004a?pid=ETHGPGHSQXKE6TZQ&lid=LSTETHGPGHSQXKE6TZQOYIFQS&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_5_161&otracker=browse&fm=organic&iid=en_mSeOWV%2BwyKJMcmKIlcVbQ5q9luut%2BXHvxf9u6fWKsT%2FwBF6Y8I9kkpDm85EfX4IbEfz8X2ZLHwFOVS4oJ9df1w%3D%3D&ppt=None&ppn=None&ssid=oikzqjm7xs0000001684822807637,"woman,kurta,dupatta,set,viscose,rayon"
281,Women Kurta and Pant Set Pure Cotton,https://www.flipkart.com/amrutvarsha-creation-women-kurta-pant-set/p/itm1be80e7346634?pid=ETHGK7UMRZQZETYT&lid=LSTETHGK7UMRZQZETYT8SRT8K&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_5_165&otracker=browse&fm=organic&iid=1cf4b421-2f76-40b8-9778-3a8b1a7968dc.ETHGK7UMRZQZETYT.SEARCH&ppt=None&ppn=None&ssid=oikzqjm7xs0000001684822807637,"woman,kurta,pant,set,pure,cotton"
282,Women Kurta and Skirt Set Viscose Rayon,https://www.flipkart.com/vasant-apparel-women-kurta-skirt-set/p/itmbea85975c07a8?pid=ETHG44TYZJATJ9ZW&lid=LSTETHG44TYZJATJ9ZWKPRWDH&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_5_169&otracker=browse&fm=organic&iid=1cf4b421-2f76-40b8-9778-3a8b1a7968dc.ETHG44TYZJATJ9ZW.SEARCH&ppt=None&ppn=None&ssid=oikzqjm7xs0000001684822807637,"woman,kurta,skirt,set,viscose,rayon"
283,Women Kurta and Pant Set Viscose Rayon,https://www.flipkart.com/jaipuri-bunaai-women-kurta-pant-set/p/itmdc7b8b354b166?pid=ETHFVQD7ZGXXZ3JR&lid=LSTETHFVQD7ZGXXZ3JRGAC3J5&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_5_173&otracker=browse&fm=organic&iid=1cf4b421-2f76-40b8-9778-3a8b1a7968dc.ETHFVQD7ZGXXZ3JR.SEARCH&ppt=None&ppn=None&ssid=oikzqjm7xs0000001684822807637,"woman,kurta,pant,set,viscose,rayon"
284,"Women Kurta, Pant And Dupatta Set Cotton Silk",https://www.flipkart.com/vredevogel-women-kurta-pant-dupatta-set/p/itm6fb78463479a4?pid=ETHGMA8EP873N6PQ&lid=LSTETHGMA8EP873N6PQTYK8LG&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_5_177&otracker=browse&fm=organic&iid=en_mSeOWV%2BwyKJMcmKIlcVbQ5q9luut%2BXHvxf9u6fWKsT%2FCKTyXA8v%2F5A8KbwBfHyKdg52nYCay0XxyoVYq3MD58w%3D%3D&ppt=None&ppn=None&ssid=oikzqjm7xs0000001684822807637,"woman,kurta,pant,dupatta,set,cotton,silk"
285,"Self Design Kurta, Trouser/Pant & Dupatta Set",https://www.flipkart.com/janvika-industries-self-design-kurta-trouser-pant-dupatta-set/p/itm7970cddd20448?pid=SWDGZTDCVZUBVGWF&lid=LSTSWDGZTDCVZUBVGWFCDXQLS&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_5_181&otracker=browse&fm=organic&iid=en_mSeOWV%2BwyKJMcmKIlcVbQ5q9luut%2BXHvxf9u6fWKsT%2FVTUJMDz4gjzAkisWhg2ehzQ%2FfHGfgvYmNeswvY5HI3w%3D%3D&ppt=None&ppn=None&ssid=oikzqjm7xs0000001684822807637,"self,design,kurta,trouserpant,dupatta,set"
286,"Women Kurta, Pant And Dupatta Set Cotton Blend",https://www.flipkart.com/celtic-fab-women-kurta-pant-dupatta-set/p/itm87251d19cbf41?pid=ETHGNEF98SYSHGBH&lid=LSTETHGNEF98SYSHGBHB23NEA&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_5_185&otracker=browse&fm=organic&iid=1cf4b421-2f76-40b8-9778-3a8b1a7968dc.ETHGNEF98SYSHGBH.SEARCH&ppt=None&ppn=None&ssid=oikzqjm7xs0000001684822807637,"woman,kurta,pant,dupatta,set,cotton,blend"
287,Women Kurta and Dhoti Pant Set Cotton Blend,https://www.flipkart.com/sawariya-women-kurta-dhoti-pant-set/p/itme6f5462bf8f70?pid=ETHGHAK8CCHR6GBD&lid=LSTETHGHAK8CCHR6GBDSROYTA&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_5_189&otracker=browse&fm=organic&iid=1cf4b421-2f76-40b8-9778-3a8b1a7968dc.ETHGHAK8CCHR6GBD.SEARCH&ppt=None&ppn=None&ssid=oikzqjm7xs0000001684822807637,"woman,kurta,dhoti,pant,set,cotton,blend"
288,Women Kurta and Pant Set Viscose Rayon,https://www.flipkart.com/fulera-women-kurta-pant-set/p/itm105004c4f12b7?pid=ETHGP3BRGNBHZHBN&lid=LSTETHGP3BRGNBHZHBNVAA3ZH&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_5_193&otracker=browse&fm=organic&iid=1cf4b421-2f76-40b8-9778-3a8b1a7968dc.ETHGP3BRGNBHZHBN.SEARCH&ppt=None&ppn=None&ssid=oikzqjm7xs0000001684822807637,"woman,kurta,pant,set,viscose,rayon"
289,"Embroidered Kurta, Trouser/Pant & Dupatta Set",https://www.flipkart.com/sarvagna-embroidered-kurta-trouser-pant-dupatta-set/p/itma0ad0cc5ef069?pid=SWDGPGN5KPVRA2RP&lid=LSTSWDGPGN5KPVRA2RPHXBCFC&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_5_197&otracker=browse&fm=organic&iid=en_mSeOWV%2BwyKJMcmKIlcVbQ5q9luut%2BXHvxf9u6fWKsT9TQ0aANsoznlDgFSalKKsFRZS0ihLbB8HLZQPVORG6jg%3D%3D&ppt=None&ppn=None&ssid=oikzqjm7xs0000001684822807637,"embroidered,kurta,trouserpant,dupatta,set"
290,"Women Kurta, Pant And Dupatta Set Chanderi, Silk Blend",https://www.flipkart.com/the52-women-kurta-pant-dupatta-set/p/itm860a6ac83f37c?pid=ETHGZVDKFY5ZDYHY&lid=LSTETHGZVDKFY5ZDYHY35YBQZ&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_6_201&otracker=browse&fm=organic&iid=en_xexwTwZS%2FxDLtFE0cOcecDuTiSJY5wjxFdfCHgjARQsLmjhdkdsbeM8HKQkBZRVRQtZ4y5EK%2FCjzWrLmoPdiAw%3D%3D&ppt=None&ppn=None&ssid=igmiki24kw0000001684822809302,"woman,kurta,pant,dupatta,set,chanderi,silk,blend"
291,Women Kurta and Pant Set Viscose Rayon,https://www.flipkart.com/gauri-creation-women-kurta-pant-set/p/itm5b78f27afa63b?pid=ETHGBY5KFFZUSFHW&lid=LSTETHGBY5KFFZUSFHWNYDWHG&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_6_205&otracker=browse&fm=organic&iid=836ac27f-db4c-4a42-acc1-585c34f8a5ea.ETHGBY5KFFZUSFHW.SEARCH&ppt=None&ppn=None&ssid=igmiki24kw0000001684822809302,"woman,kurta,pant,set,viscose,rayon"
292,Women Kurta and Palazzo Set Viscose Rayon,https://www.flipkart.com/yashwani-fashion-women-kurta-palazzo-set/p/itm87f8548e71625?pid=ETHFVHRFKCMGQ3B6&lid=LSTETHFVHRFKCMGQ3B61MP5L0&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_6_209&otracker=browse&fm=organic&iid=836ac27f-db4c-4a42-acc1-585c34f8a5ea.ETHFVHRFKCMGQ3B6.SEARCH&ppt=None&ppn=None&ssid=igmiki24kw0000001684822809302,"woman,kurta,palazzo,set,viscose,rayon"
293,Women Kurta and Pant Set Cotton Blend,https://www.flipkart.com/nypa-women-kurta-pant-set/p/itm0ba9c0a77305a?pid=ETHG6HEVHHUFUGXJ&lid=LSTETHG6HEVHHUFUGXJGB5DKF&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_6_213&otracker=browse&fm=organic&iid=836ac27f-db4c-4a42-acc1-585c34f8a5ea.ETHG6HEVHHUFUGXJ.SEARCH&ppt=None&ppn=None&ssid=igmiki24kw0000001684822809302,"woman,kurta,pant,set,cotton,blend"
294,"Solid Kurta, Trouser/Pant & Dupatta Set",https://www.flipkart.com/janvika-industries-solid-kurta-trouser-pant-dupatta-set/p/itm5f8e2605d3f14?pid=SWDGZHNZ6QTQDZEV&lid=LSTSWDGZHNZ6QTQDZEVZUGGRO&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_6_217&otracker=browse&fm=organic&iid=en_xexwTwZS%2FxDLtFE0cOcecDuTiSJY5wjxFdfCHgjARQto460xsvQVT3QYIH%2BZZhY1bvcczYJvdlW4l2yihrHNWQ%3D%3D&ppt=None&ppn=None&ssid=igmiki24kw0000001684822809302,"solid,kurta,trouserpant,dupatta,set"
295,"Self Design Kurta, Trouser/Pant & Dupatta Set",https://www.flipkart.com/janvika-industries-self-design-kurta-trouser-pant-dupatta-set/p/itm7970cddd20448?pid=SWDGZTDCVZUBVGWF&lid=LSTSWDGZTDCVZUBVGWFCDXQLS&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_6_221&otracker=browse&fm=organic&iid=en_xexwTwZS%2FxDLtFE0cOcecDuTiSJY5wjxFdfCHgjARQtnxDmmZ9SoZqijGsTcIwaGzQ%2FfHGfgvYmNeswvY5HI3w%3D%3D&ppt=None&ppn=None&ssid=igmiki24kw0000001684822809302,"self,design,kurta,trouserpant,dupatta,set"
296,Women Kurta and Pant Set Pure Cotton,https://www.flipkart.com/kanshi-women-kurta-pant-set/p/itmaab234adddc90?pid=ETHGMZWGHEY9FUAS&lid=LSTETHGMZWGHEY9FUASDJUV9F&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_6_225&otracker=browse&fm=organic&iid=836ac27f-db4c-4a42-acc1-585c34f8a5ea.ETHGMZWGHEY9FUAS.SEARCH&ppt=None&ppn=None&ssid=igmiki24kw0000001684822809302,"woman,kurta,pant,set,pure,cotton"
297,Women Kurta and Palazzo Set Viscose Rayon,https://www.flipkart.com/doongari-wala-women-kurta-palazzo-set/p/itm32e430975bc0e?pid=ETHGBCTMSPXXBNGB&lid=LSTETHGBCTMSPXXBNGBC6IAFZ&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_6_229&otracker=browse&fm=organic&iid=836ac27f-db4c-4a42-acc1-585c34f8a5ea.ETHGBCTMSPXXBNGB.SEARCH&ppt=None&ppn=None&ssid=igmiki24kw0000001684822809302,"woman,kurta,palazzo,set,viscose,rayon"
298,"Women Ethnic Jacket, Top and Skirt Set Silk Blend",https://www.flipkart.com/dharma-fashion-women-ethnic-jacket-top-skirt-set/p/itm18c0215cfb650?pid=ETHGFYJJH9NZ2WSR&lid=LSTETHGFYJJH9NZ2WSRAOP8DV&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_6_233&otracker=browse&fm=organic&iid=836ac27f-db4c-4a42-acc1-585c34f8a5ea.ETHGFYJJH9NZ2WSR.SEARCH&ppt=None&ppn=None&ssid=igmiki24kw0000001684822809302,"woman,ethnic,jacket,top,skirt,set,silk,blend"
299,"Embroidered Kurta, Trouser/Pant & Dupatta Set",https://www.flipkart.com/sarvagna-embroidered-kurta-trouser-pant-dupatta-set/p/itma0ad0cc5ef069?pid=SWDGPGN5KPVRA2RP&lid=LSTSWDGPGN5KPVRA2RPHXBCFC&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_6_237&otracker=browse&fm=organic&iid=en_xexwTwZS%2FxDLtFE0cOcecDuTiSJY5wjxFdfCHgjARQv4jzJnpjF6CUZXhzjgfYz7RZS0ihLbB8HLZQPVORG6jg%3D%3D&ppt=None&ppn=None&ssid=igmiki24kw0000001684822809302,"embroidered,kurta,trouserpant,dupatta,set"
300,Women Kurta and Dupatta Set Viscose Rayon,https://www.flipkart.com/pari-a1-women-kurta-dupatta-set/p/itmce3553b35004a?pid=ETHGPGHSQXKE6TZQ&lid=LSTETHGPGHSQXKE6TZQOYIFQS&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_7_241&otracker=browse&fm=organic&iid=en_qc162XNbCHFJF7a8OwevBhp9X7jBBcDdnTuIG7E%2BSdIxKv1uPuxXFBnRrNqWTdbdEfz8X2ZLHwFOVS4oJ9df1w%3D%3D&ppt=None&ppn=None&ssid=clzr0v71og0000001684822810993,"woman,kurta,dupatta,set,viscose,rayon"
301,"Women Kurta, Pant And Dupatta Set Cotton Silk",https://www.flipkart.com/vredevogel-women-kurta-pant-dupatta-set/p/itme26f7c95a7acd?pid=ETHG9MRCVEHEZZ7K&lid=LSTETHG9MRCVEHEZZ7KHSYC0X&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_7_245&otracker=browse&fm=organic&iid=7f7ab40f-bd47-4dec-a72c-e7c0b69ad0ca.ETHG9MRCVEHEZZ7K.SEARCH&ppt=None&ppn=None&ssid=clzr0v71og0000001684822810993,"woman,kurta,pant,dupatta,set,cotton,silk"
302,Women Kurta and Pant Set Pure Cotton,https://www.flipkart.com/klosia-women-kurta-pant-set/p/itma35afb176348e?pid=ETHGKFWHKAGZ5BMD&lid=LSTETHGKFWHKAGZ5BMDU31QPW&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_7_249&otracker=browse&fm=organic&iid=7f7ab40f-bd47-4dec-a72c-e7c0b69ad0ca.ETHGKFWHKAGZ5BMD.SEARCH&ppt=None&ppn=None&ssid=clzr0v71og0000001684822810993,"woman,kurta,pant,set,pure,cotton"
303,Women Kurta and Dupatta Set Pure Cotton,https://www.flipkart.com/rajnandini-women-kurta-dupatta-set/p/itm3674a23eede5a?pid=ETHGFHATTWEGBEKQ&lid=LSTETHGFHATTWEGBEKQMGIMGP&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_7_253&otracker=browse&fm=organic&iid=7f7ab40f-bd47-4dec-a72c-e7c0b69ad0ca.ETHGFHATTWEGBEKQ.SEARCH&ppt=None&ppn=None&ssid=clzr0v71og0000001684822810993,"woman,kurta,dupatta,set,pure,cotton"
304,"Self Design Kurta, Trouser/Pant & Dupatta Set",https://www.flipkart.com/janvika-industries-self-design-kurta-trouser-pant-dupatta-set/p/itm7970cddd20448?pid=SWDGZTDCVZUBVGWF&lid=LSTSWDGZTDCVZUBVGWFCDXQLS&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_7_257&otracker=browse&fm=organic&iid=en_qc162XNbCHFJF7a8OwevBhp9X7jBBcDdnTuIG7E%2BSdIF7PA6ws6MlJ7YnLZuuytNzQ%2FfHGfgvYmNeswvY5HI3w%3D%3D&ppt=None&ppn=None&ssid=clzr0v71og0000001684822810993,"self,design,kurta,trouserpant,dupatta,set"
305,"Women Kurta, Pant And Dupatta Set Cotton Blend",https://www.flipkart.com/trivacca-women-kurta-pant-dupatta-set/p/itmbdabfc45aebef?pid=ETHGKH2W9JXFED83&lid=LSTETHGKH2W9JXFED83HEGQDU&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_7_261&otracker=browse&fm=organic&iid=en_qc162XNbCHFJF7a8OwevBhp9X7jBBcDdnTuIG7E%2BSdJfNTR4LG0MaE6VUhqFfgWADcXwr44g08UtHiro87Waew%3D%3D&ppt=None&ppn=None&ssid=clzr0v71og0000001684822810993,"woman,kurta,pant,dupatta,set,cotton,blend"
306,Women Churidar and Dupatta Set Georgette,https://www.flipkart.com/soch-women-churidar-dupatta-set/p/itm194a2486b8fea?pid=ETHGAB7ZASQGY4Z4&lid=LSTETHGAB7ZASQGY4Z4ZWM6YI&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_7_265&otracker=browse&fm=organic&iid=7f7ab40f-bd47-4dec-a72c-e7c0b69ad0ca.ETHGAB7ZASQGY4Z4.SEARCH&ppt=None&ppn=None&ssid=clzr0v71og0000001684822810993,"woman,churidar,dupatta,set,georgette"
307,Women Kurta and Trousers Set Silk Blend,https://www.flipkart.com/libas-women-kurta-trousers-set/p/itm37205767be532?pid=ETHGNSGW2FDRZQDS&lid=LSTETHGNSGW2FDRZQDSR7XLRL&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_7_269&otracker=browse&fm=organic&iid=7f7ab40f-bd47-4dec-a72c-e7c0b69ad0ca.ETHGNSGW2FDRZQDS.SEARCH&ppt=None&ppn=None&ssid=clzr0v71og0000001684822810993,"woman,kurta,trouser,set,silk,blend"
308,Women Kurta and Palazzo Set Viscose Rayon,https://www.flipkart.com/shoecom-women-kurta-palazzo-set/p/itm327b8862dbe86?pid=ETHGCEKSEFSRXV5X&lid=LSTETHGCEKSEFSRXV5XGGV4UR&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_7_273&otracker=browse&fm=organic&iid=7f7ab40f-bd47-4dec-a72c-e7c0b69ad0ca.ETHGCEKSEFSRXV5X.SEARCH&ppt=None&ppn=None&ssid=clzr0v71og0000001684822810993,"woman,kurta,palazzo,set,viscose,rayon"
309,Women Kurta and Dupatta Set Viscose Rayon,https://www.flipkart.com/lh-handicrafts-women-kurta-dupatta-set/p/itm05876abb95777?pid=ETHGP8WHXXS4N7V5&lid=LSTETHGP8WHXXS4N7V5QQMZ1E&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_7_277&otracker=browse&fm=organic&iid=en_qc162XNbCHFJF7a8OwevBhp9X7jBBcDdnTuIG7E%2BSdKp%2B9NiR%2B%2BLDJIDsXoQHYDHB9emvMU9mfNLgtkmnw4mhA%3D%3D&ppt=None&ppn=None&ssid=clzr0v71og0000001684822810993,"woman,kurta,dupatta,set,viscose,rayon"
310,Women Kurta and Palazzo Set Pure Cotton,https://www.flipkart.com/subh-laxmi-women-kurta-palazzo-set/p/itm773a4089f9ae7?pid=ETHFVFZZSSBBWQGG&lid=LSTETHFVFZZSSBBWQGG6SMKXE&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_8_281&otracker=browse&fm=organic&iid=en_UDoxW%2FiICtuNy8SuuHZKvX2yHdKzWFifCtv61QjpZqnMQhmKIERDULZyLiZTPYOIcQ%2B5KqxXJ9uBCtR6SaeiGg%3D%3D&ppt=None&ppn=None&ssid=088mjt52zk0000001684822812591,"woman,kurta,palazzo,set,pure,cotton"
311,"Women Kurta, Pant And Dupatta Set Pure Cotton",https://www.flipkart.com/klosia-women-kurta-pant-dupatta-set/p/itm3750ffdb57cf4?pid=ETHGMTYMHDP8TJGZ&lid=LSTETHGMTYMHDP8TJGZOWHEE9&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_8_285&otracker=browse&fm=organic&iid=aa2b5fcd-e311-4ddb-9414-06cdd510e7f8.ETHGMTYMHDP8TJGZ.SEARCH&ppt=None&ppn=None&ssid=088mjt52zk0000001684822812591,"woman,kurta,pant,dupatta,set,pure,cotton"
312,Women Kurta and Pant Set Pure Cotton,https://www.flipkart.com/rajnandini-women-kurta-pant-set/p/itmde5fc4d2b5a81?pid=ETHG4ACGSMZWWA7R&lid=LSTETHG4ACGSMZWWA7RRQ8VZM&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_8_289&otracker=browse&fm=organic&iid=aa2b5fcd-e311-4ddb-9414-06cdd510e7f8.ETHG4ACGSMZWWA7R.SEARCH&ppt=None&ppn=None&ssid=088mjt52zk0000001684822812591,"woman,kurta,pant,set,pure,cotton"
313,Women Kurta and Palazzo Set Viscose Rayon,https://www.flipkart.com/fidoza-women-kurta-palazzo-set/p/itmf58df8f3e8147?pid=ETHGFZYRB55NRPCD&lid=LSTETHGFZYRB55NRPCDE8NQI3&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_8_293&otracker=browse&fm=organic&iid=aa2b5fcd-e311-4ddb-9414-06cdd510e7f8.ETHGFZYRB55NRPCD.SEARCH&ppt=None&ppn=None&ssid=088mjt52zk0000001684822812591,"woman,kurta,palazzo,set,viscose,rayon"
314,"Self Design Kurta, Trouser/Pant & Dupatta Set",https://www.flipkart.com/janvika-industries-self-design-kurta-trouser-pant-dupatta-set/p/itm7970cddd20448?pid=SWDGZTDCVZUBVGWF&lid=LSTSWDGZTDCVZUBVGWFCDXQLS&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_8_297&otracker=browse&fm=organic&iid=en_UDoxW%2FiICtuNy8SuuHZKvX2yHdKzWFifCtv61QjpZqnIiHOItYmuu6v84r2lmm6bzQ%2FfHGfgvYmNeswvY5HI3w%3D%3D&ppt=None&ppn=None&ssid=088mjt52zk0000001684822812591,"self,design,kurta,trouserpant,dupatta,set"
315,"Women Kurta, Pant And Dupatta Set Cotton Silk",https://www.flipkart.com/vredevogel-women-kurta-pant-dupatta-set/p/itm08e17b70d9067?pid=ETHGZ4RFQDV6GY9Z&lid=LSTETHGZ4RFQDV6GY9ZPQQDNS&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_8_301&otracker=browse&fm=organic&iid=en_UDoxW%2FiICtuNy8SuuHZKvX2yHdKzWFifCtv61QjpZqmtz2hGORb96C43ahhZs%2BWxKaxIEcawZu4YmdAwy1SYxg%3D%3D&ppt=None&ppn=None&ssid=088mjt52zk0000001684822812591,"woman,kurta,pant,dupatta,set,cotton,silk"
316,"Women Kurta, Pant And Dupatta Set Viscose Rayon",https://www.flipkart.com/hktrend-women-kurta-pant-dupatta-set/p/itmedb427d07324d?pid=ETHGHZ298QDZKEFP&lid=LSTETHGHZ298QDZKEFPNRDZ3B&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_8_305&otracker=browse&fm=organic&iid=aa2b5fcd-e311-4ddb-9414-06cdd510e7f8.ETHGHZ298QDZKEFP.SEARCH&ppt=None&ppn=None&ssid=088mjt52zk0000001684822812591,"woman,kurta,pant,dupatta,set,viscose,rayon"
317,Women Kurta and Palazzo Set Cotton Rayon,https://www.flipkart.com/re-royal-export-women-kurta-palazzo-set/p/itm418ed32af8aa2?pid=ETHG9ZPQJD9EXR6W&lid=LSTETHG9ZPQJD9EXR6WLCXQFD&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_8_309&otracker=browse&fm=organic&iid=aa2b5fcd-e311-4ddb-9414-06cdd510e7f8.ETHG9ZPQJD9EXR6W.SEARCH&ppt=None&ppn=None&ssid=088mjt52zk0000001684822812591,"woman,kurta,palazzo,set,cotton,rayon"
318,"Women Kurta, Pant And Dupatta Set Cotton Rayon",https://www.flipkart.com/basabi-women-kurta-pant-dupatta-set/p/itm5c529631ec40d?pid=ETHGZYYTNZCHWYYP&lid=LSTETHGZYYTNZCHWYYPETJNXB&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_8_313&otracker=browse&fm=organic&iid=aa2b5fcd-e311-4ddb-9414-06cdd510e7f8.ETHGZYYTNZCHWYYP.SEARCH&ppt=None&ppn=None&ssid=088mjt52zk0000001684822812591,"woman,kurta,pant,dupatta,set,cotton,rayon"
319,Women Kurta and Pant Set Viscose Rayon,https://www.flipkart.com/ysec-women-kurta-pant-set/p/itm51733cc7ea6d8?pid=ETHGPA68FRH6PYZS&lid=LSTETHGPA68FRH6PYZSOXUFNO&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_8_317&otracker=browse&fm=organic&iid=en_UDoxW%2FiICtuNy8SuuHZKvX2yHdKzWFifCtv61QjpZqlTiAPkIyw7ip6%2Bu40oBv5yWFBH1sMk5D1o1%2BULTEaw4w%3D%3D&ppt=None&ppn=None&ssid=088mjt52zk0000001684822812591,"woman,kurta,pant,set,viscose,rayon"
320,"Women Kurta, Pant And Dupatta Set Viscose Rayon",https://www.flipkart.com/mehroon-women-kurta-pant-dupatta-set/p/itmc939eac04c0e7?pid=ETHGHBJ3REYYHWNA&lid=LSTETHGHBJ3REYYHWNAHMPKVE&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_9_321&otracker=browse&fm=organic&iid=en_TWO7zatO801HyDGmb0lQVGgSFoCZBMja3%2FguVZsz%2BQN%2FoNBYjztAdjEyTfmia2dpBH%2FeBPJfexdExhYeTLUsgA%3D%3D&ppt=None&ppn=None&ssid=41353p9mhs0000001684822814182,"woman,kurta,pant,dupatta,set,viscose,rayon"
